State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
Assam,DHUBRI,Coconut,2007-08,Whole Year,372,Hectare,4470000,Nuts,12016.12903
Assam,DHUBRI,Coconut,2008-09,Whole Year,287,Hectare,3135000,Nuts,10923.34495
Assam,DHUBRI,Coconut,2009-10,Whole Year,330,Hectare,4919000,Nuts,14906.06061
Assam,DIBRUGARH,Coconut,2007-08,Whole Year,37,Hectare,79000,Nuts,2135.135135
Assam,DIBRUGARH,Coconut,2008-09,Whole Year,30,Hectare,50000,Nuts,1666.666667
Assam,DIBRUGARH,Coconut,2009-10,Whole Year,51,Hectare,111000,Nuts,2176.470588
Assam,DIMA HASAO,Coconut,2007-08,Whole Year,63,Hectare,112000,Nuts,1777.777778
Assam,DIMA HASAO,Coconut,2008-09,Whole Year,106,Hectare,389000,Nuts,3669.811321
Assam,DIMA HASAO,Coconut,2009-10,Whole Year,91,Hectare,199000,Nuts,2186.813187
Assam,GOALPARA,Coconut,2007-08,Whole Year,355,Hectare,4303000,Nuts,12121.12676
Assam,GOALPARA,Coconut,2008-09,Whole Year,330,Hectare,3177000,Nuts,9627.272727
Assam,GOALPARA,Coconut,2009-10,Whole Year,350,Hectare,3166000,Nuts,9045.714286
Assam,GOLAGHAT,Coconut,2007-08,Whole Year,639,Hectare,14029000,Nuts,21954.61659
Assam,GOLAGHAT,Coconut,2008-09,Whole Year,1057,Hectare,22284000,Nuts,21082.30842
Assam,GOLAGHAT,Coconut,2009-10,Whole Year,1065,Hectare,16598000,Nuts,15584.97653
Assam,HAILAKANDI,Coconut,2007-08,Whole Year,280,Hectare,1288000,Nuts,4600
Assam,HAILAKANDI,Coconut,2008-09,Whole Year,282,Hectare,899000,Nuts,3187.943262
Assam,HAILAKANDI,Coconut,2009-10,Whole Year,280,Hectare,1536000,Nuts,5485.714286
Assam,JORHAT,Coconut,2007-08,Whole Year,345,Hectare,3122000,Nuts,9049.275362
Assam,JORHAT,Coconut,2008-09,Whole Year,345,Hectare,1425000,Nuts,4130.434783
Assam,JORHAT,Coconut,2009-10,Whole Year,317,Hectare,3089000,Nuts,9744.479495
Assam,KAMRUP,Coconut,2007-08,Whole Year,1466,Hectare,13951000,Nuts,9516.371078
Assam,KAMRUP,Coconut,2008-09,Whole Year,1534,Hectare,22786000,Nuts,14853.97653
Assam,KAMRUP,Coconut,2009-10,Whole Year,1548,Hectare,7273000,Nuts,4698.320413
Assam,KAMRUP METRO,Coconut,2007-08,Whole Year,198,Hectare,1882000,Nuts,9505.050505
Assam,KAMRUP METRO,Coconut,2008-09,Whole Year,201,Hectare,2975000,Nuts,14800.99502
Assam,KAMRUP METRO,Coconut,2009-10,Whole Year,251,Hectare,1166000,Nuts,4645.418327
Assam,KARBI ANGLONG,Coconut,2007-08,Whole Year,385,Hectare,2713000,Nuts,7046.753247
Assam,KARBI ANGLONG,Coconut,2008-09,Whole Year,435,Hectare,1366000,Nuts,3140.229885
Assam,KARBI ANGLONG,Coconut,2009-10,Whole Year,451,Hectare,2850000,Nuts,6319.290466
Assam,KARIMGANJ,Coconut,2007-08,Whole Year,699,Hectare,766000,Nuts,1095.851216
Assam,KARIMGANJ,Coconut,2008-09,Whole Year,325,Hectare,1276000,Nuts,3926.153846
Assam,KARIMGANJ,Coconut,2009-10,Whole Year,687,Hectare,9816000,Nuts,14288.20961
Assam,KOKRAJHAR,Coconut,2007-08,Whole Year,380,Hectare,3453000,Nuts,9086.842105
Assam,KOKRAJHAR,Coconut,2008-09,Whole Year,383,Hectare,2468000,Nuts,6443.86423
Assam,KOKRAJHAR,Coconut,2009-10,Whole Year,380,Hectare,4104000,Nuts,10800
Assam,LAKHIMPUR,Coconut,2007-08,Whole Year,293,Hectare,1495000,Nuts,5102.389078
Assam,LAKHIMPUR,Coconut,2008-09,Whole Year,288,Hectare,3006000,Nuts,10437.5
Assam,LAKHIMPUR,Coconut,2009-10,Whole Year,298,Hectare,2440000,Nuts,8187.919463
Assam,MARIGAON,Coconut,2007-08,Whole Year,1005,Hectare,6710000,Nuts,6676.616915
Assam,MARIGAON,Coconut,2008-09,Whole Year,1428,Hectare,10239000,Nuts,7170.168067
Assam,MARIGAON,Coconut,2009-10,Whole Year,1400,Hectare,7988000,Nuts,5705.714286
Assam,NAGAON,Coconut,2007-08,Whole Year,3222,Hectare,27760000,Nuts,8615.766605
Assam,NAGAON,Coconut,2008-09,Whole Year,3223,Hectare,34655000,Nuts,10752.40459
Assam,NAGAON,Coconut,2009-10,Whole Year,3242,Hectare,37901000,Nuts,11690.62307
Assam,NALBARI,Coconut,2007-08,Whole Year,1350,Hectare,7150000,Nuts,5296.296296
Assam,NALBARI,Coconut,2008-09,Whole Year,1380,Hectare,10547000,Nuts,7642.753623
Assam,NALBARI,Coconut,2009-10,Whole Year,1390,Hectare,8049000,Nuts,5790.647482
Assam,SIVASAGAR,Coconut,2007-08,Whole Year,506,Hectare,5598000,Nuts,11063.24111
Assam,SIVASAGAR,Coconut,2008-09,Whole Year,493,Hectare,4225000,Nuts,8569.979716
Assam,SIVASAGAR,Coconut,2009-10,Whole Year,481,Hectare,5036000,Nuts,10469.85447
Assam,SONITPUR,Coconut,2007-08,Whole Year,1328,Hectare,11417000,Nuts,8597.138554
Assam,SONITPUR,Coconut,2008-09,Whole Year,1350,Hectare,13732000,Nuts,10171.85185
Assam,SONITPUR,Coconut,2009-10,Whole Year,1386,Hectare,17691000,Nuts,12764.06926
Assam,TINSUKIA,Coconut,2007-08,Whole Year,63,Hectare,92000,Nuts,1460.31746
Assam,TINSUKIA,Coconut,2008-09,Whole Year,70,Hectare,66000,Nuts,942.8571429
Assam,TINSUKIA,Coconut,2009-10,Whole Year,70,Hectare,579000,Nuts,8271.428571
Assam,UDALGURI,Coconut,2007-08,Whole Year,709,Hectare,5103000,Nuts,7197.461213
Assam,UDALGURI,Coconut,2008-09,Whole Year,630,Hectare,5043000,Nuts,8004.761905
Assam,UDALGURI,Coconut,2009-10,Whole Year,678,Hectare,2926000,Nuts,4315.634218
Chhattisgarh,BASTAR,Coconut,2008-09,Kharif,51,Hectare,,Nuts,0
Chhattisgarh,BIJAPUR,Coconut,2008-09,Kharif,21,Hectare,,Nuts,0
Chhattisgarh,DANTEWADA,Coconut,2008-09,Kharif,4,Hectare,,Nuts,0
Chhattisgarh,RAIPUR,Coconut,2008-09,Kharif,1,Hectare,,Nuts,0
Goa,NORTH GOA,Coconut,2007-08,Whole Year,11249,Hectare,56160000,Nuts,4992.443773
Goa,SOUTH GOA,Coconut,2007-08,Whole Year,14296,Hectare,71410000,Nuts,4995.103525
Karnataka,BAGALKOT,Coconut,2007-08,Whole Year,264,Hectare,1344000,Nuts,5090.909091
Karnataka,BAGALKOT,Coconut,2008-09,Whole Year,410,Hectare,2809000,Nuts,6851.219512
Karnataka,BAGALKOT,Coconut,2009-10,Whole Year,614,Hectare,4366000,Nuts,7110.749186
Karnataka,BANGALORE RURAL,Coconut,2007-08,Whole Year,3965,Hectare,20188000,Nuts,5091.551072
Karnataka,BANGALORE RURAL,Coconut,2008-09,Whole Year,4027,Hectare,27588000,Nuts,6850.757388
Karnataka,BANGALORE RURAL,Coconut,2009-10,Whole Year,4504,Hectare,32024000,Nuts,7110.124334
Karnataka,BELGAUM,Coconut,2007-08,Whole Year,318,Hectare,1619000,Nuts,5091.194969
Karnataka,BELGAUM,Coconut,2008-09,Whole Year,323,Hectare,2213000,Nuts,6851.393189
Karnataka,BELGAUM,Coconut,2009-10,Whole Year,344,Hectare,2446000,Nuts,7110.465116
Karnataka,BELLARY,Coconut,2007-08,Whole Year,1310,Hectare,6670000,Nuts,5091.603053
Karnataka,BELLARY,Coconut,2008-09,Whole Year,1080,Hectare,7399000,Nuts,6850.925926
Karnataka,BELLARY,Coconut,2009-10,Whole Year,1039,Hectare,7387000,Nuts,7109.720885
Karnataka,BENGALURU URBAN,Coconut,2007-08,Whole Year,2310,Hectare,11762000,Nuts,5091.774892
Karnataka,BENGALURU URBAN,Coconut,2008-09,Whole Year,2313,Hectare,15846000,Nuts,6850.843061
Karnataka,BENGALURU URBAN,Coconut,2009-10,Whole Year,2565,Hectare,18238000,Nuts,7110.331384
Karnataka,BIDAR,Coconut,2007-08,Whole Year,23,Hectare,117000,Nuts,5086.956522
Karnataka,BIDAR,Coconut,2008-09,Whole Year,24,Hectare,164000,Nuts,6833.333333
Karnataka,BIDAR,Coconut,2009-10,Whole Year,19,Hectare,135000,Nuts,7105.263158
Karnataka,BIJAPUR,Coconut,2007-08,Whole Year,192,Hectare,978000,Nuts,5093.75
Karnataka,BIJAPUR,Coconut,2008-09,Whole Year,213,Hectare,1459000,Nuts,6849.765258
Karnataka,BIJAPUR,Coconut,2009-10,Whole Year,268,Hectare,1906000,Nuts,7111.940299
Karnataka,CHAMARAJANAGAR,Coconut,2007-08,Whole Year,11361,Hectare,57665000,Nuts,5075.697562
Karnataka,CHAMARAJANAGAR,Coconut,2008-09,Whole Year,11360,Hectare,67242000,Nuts,5919.190141
Karnataka,CHAMARAJANAGAR,Coconut,2009-10,Whole Year,11365,Hectare,80807000,Nuts,7110.16278
Karnataka,CHIKBALLAPUR,Coconut,2007-08,Whole Year,630,Hectare,3208000,Nuts,5092.063492
Karnataka,CHIKBALLAPUR,Coconut,2008-09,Whole Year,699,Hectare,4789000,Nuts,6851.216023
Karnataka,CHIKBALLAPUR,Coconut,2009-10,Whole Year,821,Hectare,5837000,Nuts,7109.622412
Karnataka,CHIKMAGALUR,Coconut,2007-08,Whole Year,37963,Hectare,140787000,Nuts,3708.531992
Karnataka,CHIKMAGALUR,Coconut,2008-09,Whole Year,37990,Hectare,184478000,Nuts,4855.962095
Karnataka,CHIKMAGALUR,Coconut,2009-10,Whole Year,37996,Hectare,203239000,Nuts,5348.957785
Karnataka,CHITRADURGA,Coconut,2007-08,Whole Year,42519,Hectare,216488000,Nuts,5091.559068
Karnataka,CHITRADURGA,Coconut,2008-09,Whole Year,42563,Hectare,291591000,Nuts,6850.809388
Karnataka,CHITRADURGA,Coconut,2009-10,Whole Year,42388,Hectare,295008000,Nuts,6959.705577
Karnataka,DAKSHIN KANNAD,Coconut,2007-08,Whole Year,16122,Hectare,82086000,Nuts,5091.551917
Karnataka,DAKSHIN KANNAD,Coconut,2008-09,Whole Year,16106,Hectare,133427000,Nuts,8284.303986
Karnataka,DAKSHIN KANNAD,Coconut,2009-10,Whole Year,16096,Hectare,114445000,Nuts,7110.15159
Karnataka,DAVANGERE,Coconut,2007-08,Whole Year,12176,Hectare,61995000,Nuts,5091.573587
Karnataka,DAVANGERE,Coconut,2008-09,Whole Year,12030,Hectare,82415000,Nuts,6850.789692
Karnataka,DAVANGERE,Coconut,2009-10,Whole Year,12101,Hectare,99410000,Nuts,8215.023552
Karnataka,DHARWAD,Coconut,2007-08,Whole Year,450,Hectare,2291000,Nuts,5091.111111
Karnataka,DHARWAD,Coconut,2008-09,Whole Year,442,Hectare,3028000,Nuts,6850.678733
Karnataka,DHARWAD,Coconut,2009-10,Whole Year,472,Hectare,3356000,Nuts,7110.169492
Karnataka,GADAG,Coconut,2007-08,Whole Year,612,Hectare,3116000,Nuts,5091.503268
Karnataka,GADAG,Coconut,2008-09,Whole Year,638,Hectare,3187000,Nuts,4995.297806
Karnataka,GADAG,Coconut,2009-10,Whole Year,664,Hectare,4721000,Nuts,7109.939759
Karnataka,GULBARGA,Coconut,2007-08,Whole Year,567,Hectare,2887000,Nuts,5091.710758
Karnataka,GULBARGA,Coconut,2008-09,Whole Year,513,Hectare,3514000,Nuts,6849.902534
Karnataka,GULBARGA,Coconut,2009-10,Whole Year,479,Hectare,3406000,Nuts,7110.647182
Karnataka,HASSAN,Coconut,2007-08,Whole Year,61805,Hectare,296879000,Nuts,4803.478683
Karnataka,HASSAN,Coconut,2008-09,Whole Year,61880,Hectare,347167000,Nuts,5610.326438
Karnataka,HASSAN,Coconut,2009-10,Whole Year,62256,Hectare,442651000,Nuts,7110.17412
Karnataka,HAVERI,Coconut,2007-08,Whole Year,1123,Hectare,5718000,Nuts,5091.718611
Karnataka,HAVERI,Coconut,2008-09,Whole Year,1148,Hectare,5957000,Nuts,5189.02439
Karnataka,HAVERI,Coconut,2009-10,Whole Year,1243,Hectare,5598000,Nuts,4503.620274
Karnataka,KODAGU,Coconut,2007-08,Whole Year,1872,Hectare,9531000,Nuts,5091.346154
Karnataka,KODAGU,Coconut,2008-09,Whole Year,1879,Hectare,12873000,Nuts,6850.984566
Karnataka,KODAGU,Coconut,2009-10,Whole Year,1750,Hectare,12443000,Nuts,7110.285714
Karnataka,KOLAR,Coconut,2007-08,Whole Year,1471,Hectare,7490000,Nuts,5091.774303
Karnataka,KOLAR,Coconut,2008-09,Whole Year,1471,Hectare,10078000,Nuts,6851.121686
Karnataka,KOLAR,Coconut,2009-10,Whole Year,1471,Hectare,10459000,Nuts,7110.129164
Karnataka,KOPPAL,Coconut,2007-08,Whole Year,585,Hectare,2979000,Nuts,5092.307692
Karnataka,KOPPAL,Coconut,2008-09,Whole Year,595,Hectare,4076000,Nuts,6850.420168
Karnataka,KOPPAL,Coconut,2009-10,Whole Year,618,Hectare,4394000,Nuts,7110.032362
Karnataka,MANDYA,Coconut,2007-08,Whole Year,17905,Hectare,113446000,Nuts,6335.995532
Karnataka,MANDYA,Coconut,2008-09,Whole Year,22940,Hectare,145348000,Nuts,6336.006975
Karnataka,MANDYA,Coconut,2009-10,Whole Year,25410,Hectare,255056000,Nuts,10037.62298
Karnataka,MYSORE,Coconut,2007-08,Whole Year,22122,Hectare,112636000,Nuts,5091.58304
Karnataka,MYSORE,Coconut,2008-09,Whole Year,21977,Hectare,193857000,Nuts,8820.903672
Karnataka,MYSORE,Coconut,2009-10,Whole Year,22070,Hectare,130899000,Nuts,5931.082918
Karnataka,RAICHUR,Coconut,2007-08,Whole Year,429,Hectare,2184000,Nuts,5090.909091
Karnataka,RAICHUR,Coconut,2008-09,Whole Year,229,Hectare,1569000,Nuts,6851.528384
Karnataka,RAICHUR,Coconut,2009-10,Whole Year,175,Hectare,1244000,Nuts,7108.571429
Karnataka,RAMANAGARA,Coconut,2007-08,Whole Year,13825,Hectare,70391000,Nuts,5091.573237
Karnataka,RAMANAGARA,Coconut,2008-09,Whole Year,13861,Hectare,92242000,Nuts,6654.786812
Karnataka,RAMANAGARA,Coconut,2009-10,Whole Year,14328,Hectare,101875000,Nuts,7110.203797
Karnataka,SHIMOGA,Coconut,2007-08,Whole Year,6875,Hectare,33167000,Nuts,4824.290909
Karnataka,SHIMOGA,Coconut,2008-09,Whole Year,6655,Hectare,55567000,Nuts,8349.661908
Karnataka,SHIMOGA,Coconut,2009-10,Whole Year,6339,Hectare,45071000,Nuts,7110.112005
Karnataka,TUMKUR,Coconut,2007-08,Whole Year,124110,Hectare,683765000,Nuts,5509.346547
Karnataka,TUMKUR,Coconut,2008-09,Whole Year,132587,Hectare,994566000,Nuts,7501.233153
Karnataka,TUMKUR,Coconut,2009-10,Whole Year,138660,Hectare,985898000,Nuts,7110.183182
Karnataka,UDUPI,Coconut,2007-08,Whole Year,15009,Hectare,73730000,Nuts,4912.385902
Karnataka,UDUPI,Coconut,2008-09,Whole Year,15114,Hectare,118416000,Nuts,7834.855101
Karnataka,UDUPI,Coconut,2009-10,Whole Year,16224,Hectare,130132000,Nuts,8020.956607
Karnataka,UTTAR KANNAD,Coconut,2007-08,Whole Year,7415,Hectare,38738000,Nuts,5224.275118
Karnataka,UTTAR KANNAD,Coconut,2008-09,Whole Year,7514,Hectare,54795000,Nuts,7292.387543
Karnataka,UTTAR KANNAD,Coconut,2009-10,Whole Year,7581,Hectare,53902000,Nuts,7110.143781
Kerala,ALAPPUZHA,Coconut,2007-08,Whole Year,43976,Hectare,301000000,Nuts,6844.642532
Kerala,ALAPPUZHA,Coconut,2008-09,Whole Year,38859,Hectare,275000000,Nuts,7076.86765
Kerala,ALAPPUZHA,Coconut,2009-10,Whole Year,39816,Hectare,257000000,Nuts,6454.691581
Kerala,ERNAKULAM,Coconut,2007-08,Whole Year,49412,Hectare,292000000,Nuts,5909.495669
Kerala,ERNAKULAM,Coconut,2008-09,Whole Year,46240,Hectare,249000000,Nuts,5384.948097
Kerala,ERNAKULAM,Coconut,2009-10,Whole Year,44475,Hectare,235000000,Nuts,5283.867341
Kerala,IDUKKI,Coconut,2007-08,Whole Year,19925,Hectare,72000000,Nuts,3613.550816
Kerala,IDUKKI,Coconut,2008-09,Whole Year,17776,Hectare,79000000,Nuts,4444.194419
Kerala,IDUKKI,Coconut,2009-10,Whole Year,17189,Hectare,90000000,Nuts,5235.906685
Kerala,KANNUR,Coconut,2007-08,Whole Year,82223,Hectare,554000000,Nuts,6737.774102
Kerala,KANNUR,Coconut,2008-09,Whole Year,77705,Hectare,500000000,Nuts,6434.592369
Kerala,KANNUR,Coconut,2009-10,Whole Year,78024,Hectare,479000000,Nuts,6139.136676
Kerala,KASARAGOD,Coconut,2007-08,Whole Year,57057,Hectare,445000000,Nuts,7799.218326
Kerala,KASARAGOD,Coconut,2008-09,Whole Year,52266,Hectare,439000000,Nuts,8399.341828
Kerala,KASARAGOD,Coconut,2009-10,Whole Year,54224,Hectare,416000000,Nuts,7671.879611
Kerala,KOLLAM,Coconut,2007-08,Whole Year,58575,Hectare,378000000,Nuts,6453.265045
Kerala,KOLLAM,Coconut,2008-09,Whole Year,58397,Hectare,443000000,Nuts,7586.00613
Kerala,KOLLAM,Coconut,2009-10,Whole Year,56675,Hectare,412000000,Nuts,7269.519188
Kerala,KOTTAYAM,Coconut,2007-08,Whole Year,35226,Hectare,205000000,Nuts,5819.565094
Kerala,KOTTAYAM,Coconut,2008-09,Whole Year,34881,Hectare,194000000,Nuts,5561.767151
Kerala,KOTTAYAM,Coconut,2009-10,Whole Year,28185,Hectare,141000000,Nuts,5002.66099
Kerala,KOZHIKODE,Coconut,2007-08,Whole Year,122929,Hectare,851000000,Nuts,6922.695214
Kerala,KOZHIKODE,Coconut,2008-09,Whole Year,120704,Hectare,941000000,Nuts,7795.930541
Kerala,KOZHIKODE,Coconut,2009-10,Whole Year,119166,Hectare,868000000,Nuts,7283.956833
Kerala,MALAPPURAM,Coconut,2007-08,Whole Year,104731,Hectare,832000000,Nuts,7944.16171
Kerala,MALAPPURAM,Coconut,2008-09,Whole Year,105789,Hectare,952000000,Nuts,8999.045269
Kerala,MALAPPURAM,Coconut,2009-10,Whole Year,108380,Hectare,1063000000,Nuts,9808.082672
Kerala,PALAKKAD,Coconut,2007-08,Whole Year,60393,Hectare,422000000,Nuts,6987.564784
Kerala,PALAKKAD,Coconut,2008-09,Whole Year,59076,Hectare,450000000,Nuts,7617.30652
Kerala,PALAKKAD,Coconut,2009-10,Whole Year,57186,Hectare,417000000,Nuts,7291.994544
Kerala,PATHANAMTHITTA,Coconut,2007-08,Whole Year,17903,Hectare,107000000,Nuts,5976.651958
Kerala,PATHANAMTHITTA,Coconut,2008-09,Whole Year,16632,Hectare,111000000,Nuts,6673.881674
Kerala,PATHANAMTHITTA,Coconut,2009-10,Whole Year,16213,Hectare,114000000,Nuts,7031.39456
Kerala,THIRUVANANTHAPURAM,Coconut,2007-08,Whole Year,72473,Hectare,562000000,Nuts,7754.612062
Kerala,THIRUVANANTHAPURAM,Coconut,2008-09,Whole Year,71675,Hectare,600000000,Nuts,8371.119637
Kerala,THIRUVANANTHAPURAM,Coconut,2009-10,Whole Year,71376,Hectare,591000000,Nuts,8280.094149
Kerala,THRISSUR,Coconut,2007-08,Whole Year,81697,Hectare,575000000,Nuts,7038.202137
Kerala,THRISSUR,Coconut,2008-09,Whole Year,76753,Hectare,531000000,Nuts,6918.296353
Kerala,THRISSUR,Coconut,2009-10,Whole Year,77509,Hectare,538000000,Nuts,6941.129417
Kerala,WAYANAD,Coconut,2007-08,Whole Year,12292,Hectare,45000000,Nuts,3660.91767
Kerala,WAYANAD,Coconut,2008-09,Whole Year,11016,Hectare,38000000,Nuts,3449.527959
Kerala,WAYANAD,Coconut,2009-10,Whole Year,10200,Hectare,46000000,Nuts,4509.803922
Puducherry,KARAIKAL,Coconut,2007-08,Whole Year,207,Hectare,1532000,Nuts,7400.966184
Puducherry,KARAIKAL,Coconut,2008-09,Whole Year,207,Hectare,1553000,Nuts,7502.415459
Puducherry,KARAIKAL,Coconut,2009-10,Whole Year,207,Hectare,1532000,Nuts,7400.966184
Puducherry,MAHE,Coconut,2007-08,Whole Year,481,Hectare,4040000,Nuts,8399.168399
Puducherry,MAHE,Coconut,2008-09,Whole Year,472,Hectare,4012000,Nuts,8500
Puducherry,MAHE,Coconut,2009-10,Whole Year,472,Hectare,3870000,Nuts,8199.152542
Puducherry,PONDICHERRY,Coconut,2007-08,Whole Year,1179,Hectare,17033000,Nuts,14446.98897
Puducherry,PONDICHERRY,Coconut,2008-09,Whole Year,1112,Hectare,21406000,Nuts,19250
Puducherry,PONDICHERRY,Coconut,2009-10,Whole Year,1169,Hectare,22012000,Nuts,18829.76903
Puducherry,YANAM,Coconut,2007-08,Whole Year,297,Hectare,4010000,Nuts,13501.6835
Puducherry,YANAM,Coconut,2008-09,Whole Year,293,Hectare,3750000,Nuts,12798.63481
Puducherry,YANAM,Coconut,2009-10,Whole Year,290,Hectare,3683000,Nuts,12700
Tamil Nadu,ARIYALUR,Coconut,2008-09,Whole Year,335,Hectare,,Nuts,0
Tamil Nadu,ARIYALUR,Coconut,2009-10,Whole Year,336,Hectare,5200000,Nuts,15476.19048
Tamil Nadu,COIMBATORE,Coconut,2007-08,Whole Year,107106,Hectare,1597800000,Nuts,14917.93177
Tamil Nadu,COIMBATORE,Coconut,2008-09,Whole Year,76902,Hectare,1240600000,Nuts,16132.22023
Tamil Nadu,COIMBATORE,Coconut,2009-10,Whole Year,79532,Hectare,1150800000,Nuts,14469.64744
Tamil Nadu,CUDDALORE,Coconut,2007-08,Whole Year,2497,Hectare,35100000,Nuts,14056.86824
Tamil Nadu,CUDDALORE,Coconut,2008-09,Whole Year,2524,Hectare,50500000,Nuts,20007.92393
Tamil Nadu,CUDDALORE,Coconut,2009-10,Whole Year,2513,Hectare,38300000,Nuts,15240.74811
Tamil Nadu,DHARMAPURI,Coconut,2007-08,Whole Year,8696,Hectare,165100000,Nuts,18985.74057
Tamil Nadu,DHARMAPURI,Coconut,2008-09,Whole Year,7891,Hectare,140000000,Nuts,17741.73109
Tamil Nadu,DHARMAPURI,Coconut,2009-10,Whole Year,6926,Hectare,149400000,Nuts,21570.89229
Tamil Nadu,DINDIGUL,Coconut,2007-08,Whole Year,25488,Hectare,426800000,Nuts,16745.13497
Tamil Nadu,DINDIGUL,Coconut,2008-09,Whole Year,25708,Hectare,553900000,Nuts,21545.82231
Tamil Nadu,DINDIGUL,Coconut,2009-10,Whole Year,27113,Hectare,547400000,Nuts,20189.57696
Tamil Nadu,ERODE,Coconut,2007-08,Whole Year,19447,Hectare,278400000,Nuts,14315.83278
Tamil Nadu,ERODE,Coconut,2008-09,Whole Year,10014,Hectare,331800000,Nuts,33133.61294
Tamil Nadu,ERODE,Coconut,2009-10,Whole Year,10474,Hectare,145000000,Nuts,13843.8037
Tamil Nadu,KANCHIPURAM,Coconut,2007-08,Whole Year,3519,Hectare,40200000,Nuts,11423.69991
Tamil Nadu,KANCHIPURAM,Coconut,2008-09,Whole Year,3207,Hectare,43500000,Nuts,13564.07858
Tamil Nadu,KANCHIPURAM,Coconut,2009-10,Whole Year,3156,Hectare,33700000,Nuts,10678.07351
Tamil Nadu,KANNIYAKUMARI,Coconut,2007-08,Whole Year,24864,Hectare,262200000,Nuts,10545.3668
Tamil Nadu,KANNIYAKUMARI,Coconut,2008-09,Whole Year,25074,Hectare,325900000,Nuts,12997.52732
Tamil Nadu,KANNIYAKUMARI,Coconut,2009-10,Whole Year,24938,Hectare,389900000,Nuts,15634.77424
Tamil Nadu,KARUR,Coconut,2007-08,Whole Year,5177,Hectare,60100000,Nuts,11609.03998
Tamil Nadu,KARUR,Coconut,2008-09,Whole Year,5293,Hectare,48400000,Nuts,9144.152654
Tamil Nadu,KARUR,Coconut,2009-10,Whole Year,5730,Hectare,88100000,Nuts,15375.21815
Tamil Nadu,KRISHNAGIRI,Coconut,2007-08,Whole Year,14464,Hectare,206000000,Nuts,14242.25664
Tamil Nadu,KRISHNAGIRI,Coconut,2008-09,Whole Year,14418,Hectare,171700000,Nuts,11908.7252
Tamil Nadu,KRISHNAGIRI,Coconut,2009-10,Whole Year,14109,Hectare,274900000,Nuts,19484.01729
Tamil Nadu,MADURAI,Coconut,2007-08,Whole Year,10660,Hectare,167500000,Nuts,15712.94559
Tamil Nadu,MADURAI,Coconut,2008-09,Whole Year,10860,Hectare,194100000,Nuts,17872.92818
Tamil Nadu,MADURAI,Coconut,2009-10,Whole Year,11072,Hectare,155400000,Nuts,14035.40462
Tamil Nadu,NAGAPATTINAM,Coconut,2007-08,Whole Year,4241,Hectare,60400000,Nuts,14241.92407
Tamil Nadu,NAGAPATTINAM,Coconut,2008-09,Whole Year,4176,Hectare,81700000,Nuts,19564.17625
Tamil Nadu,NAGAPATTINAM,Coconut,2009-10,Whole Year,4105,Hectare,94500000,Nuts,23020.70646
Tamil Nadu,NAMAKKAL,Coconut,2007-08,Whole Year,5434,Hectare,99000000,Nuts,18218.62348
Tamil Nadu,NAMAKKAL,Coconut,2008-09,Whole Year,6082,Hectare,94000000,Nuts,15455.44229
Tamil Nadu,NAMAKKAL,Coconut,2009-10,Whole Year,6623,Hectare,109800000,Nuts,16578.58976
Tamil Nadu,PERAMBALUR,Coconut,2007-08,Whole Year,926,Hectare,4700000,Nuts,5075.593952
Tamil Nadu,PERAMBALUR,Coconut,2008-09,Whole Year,569,Hectare,7300000,Nuts,12829.52548
Tamil Nadu,PERAMBALUR,Coconut,2009-10,Whole Year,564,Hectare,9800000,Nuts,17375.88652
Tamil Nadu,PUDUKKOTTAI,Coconut,2007-08,Whole Year,6801,Hectare,102700000,Nuts,15100.72048
Tamil Nadu,PUDUKKOTTAI,Coconut,2008-09,Whole Year,6916,Hectare,96900000,Nuts,14010.98901
Tamil Nadu,PUDUKKOTTAI,Coconut,2009-10,Whole Year,7233,Hectare,74100000,Nuts,10244.71174
Tamil Nadu,RAMANATHAPURAM,Coconut,2007-08,Whole Year,8449,Hectare,141100000,Nuts,16700.20121
Tamil Nadu,RAMANATHAPURAM,Coconut,2008-09,Whole Year,8162,Hectare,89400000,Nuts,10953.19775
Tamil Nadu,RAMANATHAPURAM,Coconut,2009-10,Whole Year,8454,Hectare,66000000,Nuts,7806.955287
Tamil Nadu,SALEM,Coconut,2007-08,Whole Year,13490,Hectare,192000000,Nuts,14232.76501
Tamil Nadu,SALEM,Coconut,2008-09,Whole Year,13895,Hectare,222800000,Nuts,16034.5448
Tamil Nadu,SALEM,Coconut,2009-10,Whole Year,14312,Hectare,209200000,Nuts,14617.10453
Tamil Nadu,SIVAGANGA,Coconut,2007-08,Whole Year,6167,Hectare,57700000,Nuts,9356.251013
Tamil Nadu,SIVAGANGA,Coconut,2008-09,Whole Year,6317,Hectare,85900000,Nuts,13598.22701
Tamil Nadu,SIVAGANGA,Coconut,2009-10,Whole Year,6396,Hectare,71700000,Nuts,11210.13133
Tamil Nadu,THANJAVUR,Coconut,2007-08,Whole Year,30305,Hectare,467200000,Nuts,15416.59792
Tamil Nadu,THANJAVUR,Coconut,2008-09,Whole Year,30950,Hectare,528800000,Nuts,17085.62197
Tamil Nadu,THANJAVUR,Coconut,2009-10,Whole Year,32077,Hectare,495100000,Nuts,15434.73517
Tamil Nadu,THE NILGIRIS,Coconut,2007-08,Whole Year,79,Hectare,100000,Nuts,1265.822785
